database,meangrade,gammaminusbeta,sum_coop,sum_comp,Modularity_eig,Modularity_opt,Modularity_greedy,Struc_Stab
0.0,0.048961859890719814,-0.002295599470578651,0.02333313021007058,0.02562872968064923,0.01101643598615919,1.0,0.024080882352941164,0.828138
1.0,0.054896482081357674,0.004408424735089227,0.029652453408223454,0.025244028673134217,0.013895465014565565,1.0,0.022381007792374546,1.272807
2.0,0.05871012524624187,0.007515345977715811,0.0331127356119788,0.025597389634263085,0.02558101742249757,1.0,0.027437825518220993,1.564839
3.0,0.06541622076535739,0.013863824731119578,0.03964002274823848,0.025776198017118904,0.014000434748317272,1.0,0.024651768521528703,2.31802
4.0,0.0740357952695632,0.022735648814760766,0.048385722042161995,0.025650073227401225,0.019877843481213228,1.0,0.024473743775463984,4.036278
5.0,0.06861160748329102,0.014670294217791379,0.04164095085054121,0.02697065663274983,0.020368441358024687,1.0,0.02030864197530864,2.428773
6.0,0.06475007554688031,0.012487027881110108,0.03861855171399524,0.026131523832885088,0.02448864702570839,1.0,0.02832238693938824,2.150458
7.0,0.05045738804334002,0.0005416965372580052,0.025499542290299,0.024957845753041007,0.028260630746349387,1.0,0.021807607152514903,0.9946958
8.0,0.04845095579557835,-0.0020746577890830764,0.023188149003247612,0.02526280679233073,0.03626946366782008,1.0,0.025953719723183392,0.8555116
9.0,0.06963634195068687,0.018767380126713463,0.04420186103870015,0.02543448091198671,0.024470653873116324,1.0,0.024837469137703332,3.105571
10.0,0.05208805739848111,0.002002504376530325,0.027045280887505747,0.02504277651097535,0.015859487247630994,1.0,0.020159414993895827,1.090671
11.0,0.06766833586149254,0.016392148982363183,0.042030242421927856,0.02563809343956467,0.019103923900118926,1.0,0.02018359096313913,2.746458
12.0,0.06370489872951624,0.012465661259489239,0.038085279994502744,0.02561961873501349,0.0324472926425472,1.0,0.02603100063554832,2.133601
13.0,0.06492356034327776,0.014823099638603666,0.039873329990940704,0.02505023035233707,0.019642680975934364,1.0,0.027150984310228454,2.518732
14.0,0.07291949830336905,0.021940745741162858,0.04743012202226602,0.025489376281103034,0.02611377777777779,1.0,0.026888888888888896,3.918264
15.0,0.08375891375630484,0.03209499147349113,0.057926952614898004,0.02583196114140683,0.023416634627707322,1.0,0.02852321756589346,7.41209
16.0,0.07531142279049635,0.02603583956949386,0.05067363117999516,0.024637791610501215,0.019562666666666652,1.0,0.01790488888888888,5.055882
17.0,0.04605001796230548,-0.006480792528024963,0.019784612717140267,0.026265405245165217,0.058288619095970044,1.0,0.04751234200483181,0.6443886
18.0,0.07149295756574285,0.02100988939995098,0.046251423482846915,0.025241534082895947,0.024518768222912574,1.0,0.020278383678145724,3.649678
19.0,0.05999388574699708,0.008197220308560134,0.034095553027778586,0.025898332719218486,0.03385340210275738,1.0,0.02440686371751636,1.617626
20.0,0.0420790667800269,-0.010390914862870417,0.015844075958578237,0.026234990821448666,0.02963549134720305,1.0,0.04059915771627485,0.5070583
21.0,0.07801766945902583,0.026922160592095,0.05246991502556041,0.02554775443346545,0.025143572440474386,1.0,0.020985778394009932,5.333102
22.0,0.06292349302708257,0.011394661939712093,0.03715907748339732,0.025764415543685228,0.01666130388886066,1.0,0.02524927508415798,1.951964
23.0,0.05069015408795286,-0.0003354329643366327,0.025177360561808172,0.025512793526144682,0.04830099909475205,1.0,0.03156636962353314,0.9433753
24.0,0.06880030844326979,0.017301722776491103,0.04305101560988045,0.025749292833389323,0.019470919472042308,1.0,0.01862504935801828,2.867169
25.0,0.05412112731557902,0.0008401565024556845,0.027480641909017386,0.02664048540656165,0.02772630816210341,1.0,0.02791987992339941,1.011223
26.0,0.07143502177643943,0.0176444674192615,0.04453974459785046,0.026895277178588972,0.03349746805094411,1.0,0.02211005441692519,2.95399
27.0,0.034217272558657495,-0.018420043406594148,0.007898614576031682,0.026318657982625802,0.17672327342313962,1.0,0.09887305598618219,0.3145435
28.0,0.06306864533573514,0.009550069818015601,0.03630935757687536,0.026759287758859794,0.029236959911473244,1.0,0.031821336954881554,1.736142
29.0,0.0684171960466553,0.015754860316175366,0.042086028181415276,0.02633116786524005,0.022279191438763373,1.0,0.02410653983353152,2.60437
30.0,0.06473045109887612,0.012790915624750881,0.038760683361813465,0.025969767737062652,0.014427638999683695,1.0,0.02130277452300762,2.157473
31.0,0.04600245349724401,-0.005739383670032723,0.020131534913605656,0.02587091858363836,0.04724136629049776,1.0,0.046166386446369806,0.6823777
32.0,0.06485086059421112,0.013193558313848754,0.03902220945402994,0.025828651140181194,0.0237658606122252,1.0,0.025076286853417885,2.252768
33.0,0.06869496765732838,0.01865036693757389,0.04367266729745114,0.02502230035987724,0.02414972080384606,1.0,0.0191966018692705,3.212418
34.0,0.07838034155751612,0.02712902992944265,0.052754685743479385,0.025625655814036738,0.0268271649544274,1.0,0.02055027984375106,5.521793
35.0,0.06660577875478986,0.014864023575632147,0.04073490116521099,0.025870877589578872,0.025406896551724158,1.0,0.022546492271105834,2.43666
36.0,0.03222562842093204,-0.018686562613861923,0.006769532903535034,0.02545609551739701,0.2764870294348851,1.0,0.16434841470870815,0.306159
37.0,0.0356813512934591,-0.014807945778991395,0.010436702757233842,0.025244648536225257,0.053244650167149694,1.0,0.05569224068629836,0.3875832
38.0,0.06302204316220726,0.011595845929965733,0.03730894454608649,0.025713098616120783,0.025660274411647997,1.0,0.026828775067916127,2.019731
39.0,0.05871986299715779,0.007278962717073938,0.032999412857115856,0.025720450140041918,0.021099320260159402,1.0,0.024752310626436493,1.538023
