database,meangrade,gammaminusbeta,sum_coop,sum_comp,Modularity_eig,Modularity_opt,Modularity_greedy,Struc_Stab
M_PL_004.csv,0.09187500000000001,0.001875000000000071,0.04687500000000001,0.04500000000000001,0.2635969459892544,0.2635969459892544,0.24408521067018574,1.037476
M_PL_006.csv,0.11399999999999999,0.02399999999999993,0.069,0.04500000000000001,0.15656887755102045,0.18702168367346939,0.18702168367346939,1.613304
M_PL_007.csv,0.08781961471103328,-0.0021803852889667576,0.04281961471103328,0.04500000000000001,0.2706355003652301,0.2706355003652301,0.2706355003652301,0.7397969
M_PL_017.csv,0.09828947368421051,0.008289473684210513,0.05328947368421053,0.04500000000000001,0.21215118700541444,0.21215118700541444,0.1184402332361516,1.122004
M_PL_019.csv,0.10392857142857141,0.013928571428571424,0.05892857142857143,0.04500000000000001,0.24151199637845183,0.24151199637845183,0.24151199637845183,0.9671785
M_PL_024.csv,0.12555555555555556,0.035555555555555604,0.08055555555555556,0.04500000000000001,0.06578217455621298,0.15047152366863903,0.055334689349112405,1.866363
M_PL_033.csv,0.18000000000000002,0.08999999999999994,0.13499999999999998,0.04500000000000001,0.011449704142011824,0.008313609467455602,-0.0036390532544379045,8.711189
M_PL_040.csv,0.10967391304347826,0.01967391304347821,0.06467391304347828,0.04500000000000001,0.18357055330379868,0.19733245357715148,0.1526534074842115,1.378792
M_PL_041.csv,0.10380681818181821,0.013806818181818148,0.058806818181818196,0.04500000000000001,0.11608000698750989,0.17595423181063852,0.07638221678749235,1.351985
M_PL_044.csv,0.08875,-0.0012500000000000178,0.04375,0.04500000000000001,0.3141693073789045,0.24151199637845183,0.24151199637845183,0.8277736
M_PL_045.csv,0.13499999999999998,0.04500000000000002,0.09,0.04500000000000001,0.10092584505196961,0.0633679797362215,0.0633679797362215,2.459592
M_PL_051.csv,0.09571884984025558,0.00571884984025548,0.05071884984025561,0.04500000000000001,0.21281878629744963,0.21281878629744963,0.1535645147714839,1.013344
M_PL_058.csv,0.10890845070422532,0.018908450704225376,0.06390845070422535,0.04500000000000001,0.2315051020408164,0.2315051020408164,0.16896524234693877,1.564633
M_PL_059.csv,0.1962871287128713,0.10628712871287127,0.1512871287128713,0.04500000000000001,0.04230677764565999,0.04763376932223552,0.04763376932223552,15.9425
M_PL_060_01.csv,0.10593749999999999,0.015937499999999983,0.0609375,0.04500000000000001,-0.001778162245290196,0.1836312956555171,-0.001778162245290196,0.8486861
M_PL_060_02.csv,0.11682203389830507,0.026822033898305,0.0718220338983051,0.04500000000000001,0.07479100722343966,0.07803749695641582,0.005721938154370512,1.567043
M_PL_060_03.csv,0.12729166666666666,0.03729166666666668,0.08229166666666668,0.04500000000000001,0.0061477014644842655,0.0061477014644842655,0.0061477014644842655,2.1349
M_PL_060_04.csv,0.13630434782608694,0.0463043478260869,0.09130434782608696,0.04500000000000001,0.08476190476190475,0.07097505668934238,0.07206349206349207,2.68876
M_PL_060_05.csv,0.12197368421052632,0.031973684210526265,0.07697368421052632,0.04500000000000001,0.10646872768084888,0.12901744719926536,0.008825630037751244,1.52195
M_PL_060_06.csv,0.11999999999999997,0.02999999999999998,0.075,0.04500000000000001,0.21048995642469978,0.292326495908173,0.2211180784355405,1.219643
M_PL_060_07.csv,0.09812499999999999,0.008124999999999983,0.053125,0.04500000000000001,0.18497693194925027,0.11634948096885811,0.11634948096885811,1.212967
M_PL_060_08.csv,0.1075,0.01749999999999998,0.062499999999999986,0.04500000000000001,0.2734084387288767,0.2734084387288767,0.2734084387288767,1.274005
M_PL_060_10.csv,0.10882978723404253,0.018829787234042515,0.06382978723404258,0.04500000000000001,0.0720452118191527,0.11810252758988965,0.11111605553577791,1.329043
M_PL_060_11.csv,0.12416666666666665,0.03416666666666668,0.07916666666666665,0.04500000000000001,0.03993771568049831,0.04869118761047053,0.053110007575119966,1.84171
M_PL_060_12.csv,0.15888888888888889,0.06888888888888882,0.11388888888888889,0.04500000000000001,0.0693407066934789,0.09652398735995409,0.07569663889686873,5.145481
M_PL_060_14.csv,0.1186280487804878,0.028628048780487792,0.07362804878048781,0.04500000000000001,0.021631944444444433,0.08180555555555555,0.015381944444444455,1.863952
M_PL_060_15.csv,0.123099173553719,0.03309917355371903,0.07809917355371901,0.04500000000000001,0.042935085870171766,0.09269018538037077,0.04981709963419931,2.214405
M_PL_060_16.csv,0.14578124999999997,0.055781249999999984,0.10078125,0.04500000000000001,0.16328591869371262,0.19177678646578566,0.12587324299301406,3.307326
M_PL_060_17.csv,0.10258928571428572,0.012589285714285659,0.05758928571428571,0.04500000000000001,0.24953435937653173,0.27315949416723856,0.0823938829526517,0.9894736
M_PL_060_18.csv,0.12424528301886792,0.034245283018867846,0.07924528301886793,0.04500000000000001,0.07422287152016882,0.10839217595974356,-0.0005275545816086358,2.228742
M_PL_060_19.csv,0.12250000000000001,0.032500000000000015,0.07749999999999999,0.04500000000000001,0.1634087791495199,0.1634087791495199,0.1634087791495199,2.276882
M_PL_060_20.csv,0.17892857142857146,0.08892857142857143,0.13392857142857145,0.04500000000000001,0.027107438016528963,0.041818181818181845,0.041818181818181845,6.783049
M_PL_060_22.csv,0.13874999999999998,0.04874999999999998,0.09374999999999999,0.04500000000000001,0.12812279739995297,0.08653770851280439,0.08653770851280439,2.763183
M_PL_060_23.csv,0.15055555555555555,0.060555555555555605,0.10555555555555554,0.04500000000000001,0.057557397959183666,0.10411352040816327,0.0878507653061225,3.850836
M_PL_060_24.csv,0.16821428571428573,0.07821428571428575,0.12321428571428572,0.04500000000000001,0.02916974852071006,0.04109652366863906,0.025841346153846118,4.298902
M_PL_061_05.csv,0.09881679389312976,0.008816793893129837,0.05381679389312978,0.04500000000000001,0.16147448015122876,0.16930056710775046,0.16930056710775046,1.223601
M_PL_061_06.csv,0.10843984962406014,0.018439849624060044,0.06343984962406016,0.04500000000000001,0.16676082197584924,0.1833556952192642,0.140279641268272,1.563869
M_PL_061_18.csv,0.145,0.05499999999999998,0.1,0.04500000000000001,0.012177930926462535,0.051570209100164494,0.030425248649071965,3.686089
