database,meangrade,gammaminusbeta,sum_coop,sum_comp,Modularity_eig,Modularity_opt,Modularity_greedy,Struc_Stab
166.0,0.04200022116070191,-0.007999778839298059,0.017000221160701906,0.02499999999999999,0.14609906032922682,1.0,0.0467588820965044,0.6021973
167.0,0.03925654207521736,-0.01074345792478269,0.014256542075217354,0.02499999999999999,0.20609878349000627,1.0,0.09121481969912754,0.5073144
168.0,0.03348371942019398,-0.01651628057980595,0.008483719420193978,0.02499999999999999,0.31436187228863016,1.0,0.149848046253238,0.3540681
169.0,0.03738867468332736,-0.012611325316672648,0.012388674683327354,0.02499999999999999,0.27612151636893245,1.0,0.05116742536709612,0.4544136
170.0,0.029034553137336203,-0.02096544686266377,0.004034553137336201,0.02499999999999999,0.3683699218329808,1.0,0.1353031213023055,0.2644513
171.0,0.043710322997994745,-0.006289677002005263,0.018710322997994747,0.02499999999999999,0.08783881199538626,1.0,0.03507890594963475,0.6739633
172.0,0.03405719052401048,-0.015942809475989462,0.009057190524010484,0.02499999999999999,0.31330761794164036,1.0,0.1612240293023193,0.3680068
173.0,0.051978675539639134,0.0019786755396390986,0.026978675539639133,0.02499999999999999,0.02557880275663263,1.0,0.036459193529820966,1.140204
174.0,0.03817112159359239,-0.011828878406407596,0.01317112159359239,0.02499999999999999,0.2732541196302584,1.0,0.09054461311336379,0.4747667
175.0,0.050421847129588054,0.0004218471295881443,0.025421847129588046,0.02499999999999999,0.030016653061224474,1.0,0.030004244897959137,1.040071
176.0,0.03349860469674887,-0.01650139530325113,0.008498604696748862,0.02499999999999999,0.295349356825944,1.0,0.1977840020428357,0.3531973
177.0,0.03882033609024889,-0.011179663909751128,0.013820336090248877,0.02499999999999999,0.2281102831025498,1.0,0.07569942421291452,0.4919504
178.0,0.03125546090183796,-0.018744539098162035,0.006255460901837955,0.02499999999999999,0.3461625657617343,1.0,0.24545997724426813,0.3088223
179.0,0.050953674170944076,0.0009536741709441543,0.025953674170944074,0.02499999999999999,0.03791282109026055,1.0,0.03931062420969117,1.067411
180.0,0.04283960578519643,-0.007160394214803531,0.017839605785196427,0.02499999999999999,0.12268671874999998,1.0,0.08787265625000004,0.6365557
181.0,0.040777188441296894,-0.009222811558703158,0.015777188441296896,0.02499999999999999,0.18201830921635478,1.0,0.07399275819485084,0.5602839
182.0,0.045349704457581366,-0.004650295542418661,0.020349704457581372,0.02499999999999999,0.026847858417608603,1.0,0.04447575847709697,0.7510795
183.0,0.04559803742529127,-0.0044019625747087334,0.020598037425291264,0.02499999999999999,0.05789485425342057,1.0,0.05357822724568714,0.7500325
184.0,0.041777636250242625,-0.008222363749757378,0.016777636250242634,0.02499999999999999,0.11883970952168449,1.0,0.04508337052213073,0.6014385
185.0,0.03700322973747472,-0.012996770262525317,0.012003229737474719,0.02499999999999999,0.26384130752374,1.0,0.05191289262235206,0.4397156
186.0,0.05224744768681603,0.002247447686816102,0.027247447686816025,0.02499999999999999,0.02766032348788111,1.0,0.0326652352127314,1.157442
187.0,0.03760254078296504,-0.01239745921703495,0.012602540782965032,0.02499999999999999,0.248388016652015,1.0,0.06953869123299021,0.4598407
188.0,0.03994454200783545,-0.010055457992164563,0.01494454200783545,0.02499999999999999,0.10986198295002883,1.0,0.045704442038321316,0.5359843
189.0,0.02701543377551436,-0.02298456622448562,0.002015433775514358,0.02499999999999999,0.39813158250067515,1.0,0.1237775355889048,0.2358934
190.0,0.04889714763950831,-0.001102852360491724,0.023897147639508315,0.02499999999999999,0.029187770939556587,1.0,0.033395757058466806,0.9420408
191.0,0.033642526331587146,-0.016357473668412864,0.008642526331587148,0.02499999999999999,0.32614053619033234,1.0,0.052227755143101455,0.3580335
192.0,0.03834361928403912,-0.01165638071596078,0.013343619284039128,0.02499999999999999,0.19650131091075593,1.0,0.0723447112860187,0.477113
193.0,0.045824236456395544,-0.0041757635436045605,0.020824236456395542,0.02499999999999999,0.035508062227964016,1.0,0.04455505315456177,0.7704939
194.0,0.035995349499631894,-0.014004650500368143,0.01099534949963189,0.02499999999999999,0.30214023919753086,1.0,0.05036554783950617,0.4148477
195.0,0.049506719112253544,-0.0004932808877465789,0.024506719112253536,0.02499999999999999,0.03469997143456188,1.0,0.04060443341227523,0.9838811
196.0,0.041216692056119435,-0.008783307943880558,0.016216692056119433,0.02499999999999999,0.07283410024664747,1.0,0.031552519254992015,0.5719675
197.0,0.04894820475065439,-0.0010517952493456306,0.02394820475065439,0.02499999999999999,0.04368663186638287,1.0,0.031827700055240854,0.944451
